order_id,customer_id,order_purchase_ts,order_date,order_status,item_value,freight_value,gross_value,delivery_days,delivered_minus_estimated_days,on_time_delivery_flag
11771,1141,2017-02-23 21:00:58,2017-02-23,Delivered,111.68,6.78,118.46,5,-3,1.0
11772,127,2017-11-10 18:24:34,2017-11-10,Delivered,107.92,12.55,120.47,9,-5,1.0
11773,1166,2017-07-21 04:22:44,2017-07-21,Delivered,41.9,16.08,57.98,8,-5,1.0
11774,782,2017-11-13 09:28:12,2017-11-13,Delivered,33.66,13.04,46.7,6,-5,1.0
11775,1437,2017-08-02 19:57:49,2017-08-02,Canceled,11.1,17.02,28.12,8,2,
11776,475,2016-10-24 00:56:33,2016-10-24,Delivered,48.66,12.82,61.48,13,3,0.0
11777,2225,2018-08-28 21:29:37,2018-08-28,Delivered,87.36,25.03,112.39,8,1,0.0
11778,2529,2018-02-19 20:29:52,2018-02-19,Delivered,86.31,17.99,104.3,3,-3,1.0
11779,2883,2017-12-19 13:23:21,2017-12-19,Canceled,88.33,12.06,100.39,2,-10,
11780,255,2016-12-28 03:10:48,2016-12-28,Delivered,54.72,7.41,62.13,6,-2,1.0
11781,353,2017-02-03 15:43:02,2017-02-03,Delivered,154.76,4.16,158.92,7,-2,1.0
11782,2900,2017-12-09 04:20:40,2017-12-09,Canceled,162.47,12.61,175.08,6,-3,
11783,2545,2016-10-14 17:37:09,2016-10-14,Delivered,116.79,9.4,126.19,6,-2,1.0
11784,1766,2017-09-04 08:17:30,2017-09-04,Processing,65.99,17.18,83.17,5,-5,
11785,965,2018-07-23 09:24:43,2018-07-23,Delivered,111.05,7.66,118.71,5,-4,1.0
11786,1554,2018-07-12 10:00:24,2018-07-12,Delivered,27.93,13.23,41.16,10,-2,1.0
11787,1607,2017-10-06 21:54:10,2017-10-06,Delivered,102.48,11.47,113.95,8,2,0.0
11788,2543,2017-03-02 12:35:56,2017-03-02,Delivered,131.19,12.32,143.51,9,2,0.0
11789,1589,2016-10-31 04:22:20,2016-10-31,Delivered,85.94,12.62,98.56,11,4,0.0
11790,83,2017-01-14 08:13:58,2017-01-14,Delivered,56.48,16.81,73.29,7,-4,1.0
11791,2099,2017-04-08 22:09:17,2017-04-08,Canceled,70.11,13.08,83.19,8,0,
11792,2332,2017-11-04 01:19:35,2017-11-04,Delivered,69.28,9.58,78.86,3,1,0.0
11793,895,2018-03-18 21:27:28,2018-03-18,Processing,11.32,4.0,15.32,13,6,
11794,350,2017-08-25 18:25:37,2017-08-25,Delivered,33.79,16.45,50.24,8,-2,1.0
11795,427,2018-06-04 22:13:51,2018-06-04,Delivered,66.71,8.63,75.34,8,-4,1.0
11796,2523,2017-01-06 16:23:32,2017-01-06,Delivered,56.18,10.4,66.58,4,-4,1.0
11797,1343,2017-07-28 08:01:20,2017-07-28,Delivered,29.28,9.32,38.6,6,0,1.0
11798,1588,2017-12-22 09:35:18,2017-12-22,Delivered,109.03,5.46,114.49,6,-3,1.0
11799,2882,2016-10-15 16:13:54,2016-10-15,Delivered,109.88,6.59,116.47,10,-1,1.0
11800,184,2018-08-05 04:43:25,2018-08-05,Delivered,24.96,11.22,36.18,9,6,0.0
11801,618,2018-10-13 05:27:20,2018-10-13,Delivered,47.88,9.5,57.38,6,-3,1.0
11802,2500,2018-03-30 05:11:21,2018-03-30,Delivered,39.8,6.04,45.84,9,2,0.0
11803,1621,2018-03-01 07:28:30,2018-03-01,Delivered,46.31,15.3,61.61,9,2,0.0
11804,82,2017-02-12 23:42:07,2017-02-12,Delivered,159.17,17.77,176.94,3,-4,1.0
11805,2109,2017-01-23 09:22:25,2017-01-23,Delivered,61.16,14.01,75.17,5,-7,1.0
11806,416,2017-03-07 06:54:39,2017-03-07,Delivered,66.73,12.86,79.59,12,2,0.0
11807,2347,2016-12-17 09:38:04,2016-12-17,Processing,39.43,0.0,39.43,8,-2,
11808,2394,2017-11-08 23:52:34,2017-11-08,Delivered,42.05,8.79,50.84,12,10,0.0
11809,2474,2018-09-13 22:29:42,2018-09-13,Delivered,189.27,16.76,206.03,10,-1,1.0
11810,1395,2018-02-09 17:17:53,2018-02-09,Delivered,153.96,11.36,165.32,7,2,0.0
11811,804,2018-07-17 06:39:43,2018-07-17,Canceled,98.09,13.79,111.88,8,-1,
11812,2645,2018-09-30 18:19:24,2018-09-30,Canceled,243.13,17.01,260.14,11,0,
11813,1677,2018-01-28 21:04:36,2018-01-28,Delivered,42.19,18.25,60.44,6,-3,1.0
11814,1907,2016-11-24 00:37:00,2016-11-24,Delivered,47.54,15.16,62.7,11,0,1.0
11815,410,2018-08-24 05:30:20,2018-08-24,Delivered,87.15,20.11,107.26,12,4,0.0
11816,1871,2017-10-31 07:47:28,2017-10-31,Delivered,81.23,8.35,89.58,12,1,0.0
11817,1741,2017-11-01 01:49:59,2017-11-01,Delivered,83.21,12.5,95.71,4,-4,1.0
11818,877,2018-10-07 05:46:09,2018-10-07,Delivered,107.36,10.69,118.05,9,5,0.0
11819,2301,2018-02-14 16:44:57,2018-02-14,Delivered,38.15,4.0,42.15,7,-2,1.0
11820,402,2016-11-28 17:21:25,2016-11-28,Delivered,56.37,9.99,66.36,6,-2,1.0
11821,2159,2018-04-18 06:20:56,2018-04-18,Delivered,16.75,11.54,28.29,12,10,0.0
11822,2884,2018-09-25 19:05:37,2018-09-25,Delivered,52.96,13.35,66.31,5,0,1.0
11823,1702,2017-03-06 14:10:32,2017-03-06,Delivered,165.73,16.8,182.53,6,1,0.0
11824,315,2017-08-27 06:19:30,2017-08-27,Canceled,17.94,5.39,23.33,7,1,
11825,1660,2016-11-23 03:52:42,2016-11-23,Canceled,63.08,26.15,89.23,6,-3,
11826,1588,2018-03-12 13:00:47,2018-03-12,Delivered,127.87,4.71,132.58,9,4,0.0
11827,1657,2016-12-23 11:25:27,2016-12-23,Delivered,216.8,12.46,229.26,5,-3,1.0
11828,818,2017-07-29 17:38:12,2017-07-29,Delivered,24.11,9.45,33.56,6,-7,1.0
11829,1879,2018-01-20 00:15:18,2018-01-20,Delivered,25.07,3.01,28.08,7,-2,1.0
11830,793,2018-06-16 03:03:02,2018-06-16,Delivered,55.3,15.77,71.07,1,-6,1.0
11831,1674,2017-05-08 23:52:07,2017-05-08,Delivered,28.77,12.77,41.54,13,6,0.0
11832,1784,2018-08-07 06:49:26,2018-08-07,Delivered,85.16,17.53,102.69,10,2,0.0
11833,1938,2016-09-22 17:19:19,2016-09-22,Delivered,119.27,0.98,120.25,3,-8,1.0
11834,2394,2017-01-10 19:58:21,2017-01-10,Delivered,52.27,2.84,55.11,8,3,0.0
11835,2648,2016-12-04 20:19:28,2016-12-04,Delivered,50.86,9.77,60.63,6,-2,1.0
11836,2332,2018-04-04 14:50:25,2018-04-04,Delivered,50.56,19.03,69.59,11,5,0.0
11837,2388,2017-06-10 16:13:04,2017-06-10,Delivered,55.46,13.61,69.07,9,2,0.0
11838,2607,2016-09-20 00:45:35,2016-09-20,Delivered,55.01,8.47,63.48,3,-2,1.0
11839,728,2018-05-06 06:08:44,2018-05-06,Processing,79.86,13.48,93.34,6,0,
11840,879,2017-04-06 00:18:33,2017-04-06,Delivered,95.96,17.16,113.12,9,3,0.0
11841,1600,2018-02-13 08:23:45,2018-02-13,Delivered,25.33,13.45,38.78,5,-5,1.0
11842,1398,2017-11-04 23:03:30,2017-11-04,Delivered,104.52,11.3,115.82,7,-1,1.0
11843,2107,2016-11-29 04:45:13,2016-11-29,Canceled,82.47,9.23,91.7,9,1,
11844,29,2017-12-14 06:39:36,2017-12-14,Delivered,27.16,9.97,37.13,2,-9,1.0
11845,417,2018-07-01 15:03:49,2018-07-01,Delivered,98.97,9.92,108.89,11,3,0.0
11846,2241,2017-06-13 08:25:23,2017-06-13,Delivered,45.13,17.9,63.03,11,6,0.0
11847,2466,2018-06-10 06:43:30,2018-06-10,Delivered,79.35,3.15,82.5,2,-9,1.0
11848,908,2017-04-01 01:10:09,2017-04-01,Delivered,114.62,13.2,127.82,8,-3,1.0
11849,933,2017-04-10 16:58:26,2017-04-10,Delivered,101.0,14.82,115.82,3,-10,1.0
11850,1685,2017-01-14 16:27:13,2017-01-14,Delivered,58.65,11.26,69.91,10,-2,1.0
11851,1432,2017-02-14 14:24:07,2017-02-14,Processing,140.54,17.46,158.0,6,-1,
11852,508,2017-03-08 07:08:58,2017-03-08,Delivered,67.99,12.59,80.58,5,-4,1.0
11853,1502,2018-01-19 04:44:22,2018-01-19,Delivered,85.92,14.97,100.89,10,0,1.0
11854,2459,2016-12-13 15:58:21,2016-12-13,Delivered,42.89,10.52,53.41,2,-6,1.0
11855,2189,2017-10-29 21:57:03,2017-10-29,Delivered,65.09,23.01,88.1,4,-8,1.0
11856,2452,2017-03-24 21:09:09,2017-03-24,Delivered,48.41,4.25,52.66,9,2,0.0
11857,1932,2016-12-26 10:46:46,2016-12-26,Delivered,83.76,4.56,88.32,14,8,0.0
11858,2633,2018-05-31 20:22:27,2018-05-31,Delivered,63.75,1.97,65.72,13,5,0.0
11859,750,2017-10-26 09:29:02,2017-10-26,Delivered,39.13,22.05,61.18,11,2,0.0
11860,138,2017-04-14 06:06:48,2017-04-14,Delivered,29.89,17.48,47.37,9,-4,1.0
11861,343,2018-01-10 15:14:22,2018-01-10,Delivered,57.1,18.37,75.47,3,-9,1.0
11862,2978,2018-08-06 15:26:43,2018-08-06,Canceled,43.41,0.0,43.41,7,-2,
11863,1922,2017-04-10 13:23:46,2017-04-10,Delivered,28.33,19.61,47.94,4,-4,1.0
11864,744,2017-03-12 13:29:26,2017-03-12,Delivered,16.87,12.43,29.3,10,2,0.0
11865,2563,2018-02-13 16:32:50,2018-02-13,Delivered,132.39,9.35,141.74,12,5,0.0
11866,929,2017-09-19 06:54:51,2017-09-19,Processing,23.01,13.28,36.29,5,-3,
11867,1792,2018-02-06 17:22:28,2018-02-06,Delivered,129.43,16.06,145.49,9,0,1.0
11868,749,2017-01-11 12:45:24,2017-01-11,Delivered,70.81,0.0,70.81,8,3,0.0
11869,285,2018-08-26 04:35:23,2018-08-26,Delivered,15.8,14.9,30.7,6,4,0.0
11870,803,2016-09-17 05:08:25,2016-09-17,Delivered,66.41,17.15,83.56,18,8,0.0
11871,685,2017-04-03 14:07:39,2017-04-03,Canceled,38.58,6.02,44.6,4,1,
11872,1658,2017-12-31 13:01:21,2017-12-31,Delivered,120.39,21.18,141.57,4,-4,1.0
11873,63,2017-10-11 04:39:23,2017-10-11,Delivered,159.01,11.23,170.24,6,-4,1.0
11874,720,2017-05-23 02:13:52,2017-05-23,Processing,82.52,5.21,87.73,12,1,
11875,1704,2018-09-29 01:47:44,2018-09-29,Delivered,150.24,18.24,168.48,11,2,0.0
11876,1182,2017-05-28 17:49:58,2017-05-28,Delivered,109.2,21.81,131.01,8,-2,1.0
11877,1908,2018-02-10 10:02:19,2018-02-10,Delivered,49.59,9.7,59.29,13,3,0.0
11878,1967,2017-07-16 04:37:03,2017-07-16,Delivered,65.87,13.02,78.89,7,-2,1.0
11879,2897,2017-08-10 11:29:26,2017-08-10,Delivered,58.29,25.43,83.72,9,-2,1.0
11880,2509,2018-04-28 04:59:47,2018-04-28,Delivered,95.65,8.41,104.06,7,-3,1.0
11881,685,2017-06-04 19:18:24,2017-06-04,Delivered,87.52,4.51,92.03,6,-2,1.0
11882,2079,2017-07-10 00:00:21,2017-07-10,Delivered,41.68,4.44,46.12,7,3,0.0
11883,1882,2018-05-01 09:27:27,2018-05-01,Delivered,8.0,0.0,8.0,4,0,1.0
11884,1783,2016-11-09 19:01:05,2016-11-09,Delivered,234.04,1.02,235.06,6,0,1.0
11885,2397,2017-08-04 03:55:33,2017-08-04,Delivered,40.06,13.86,53.92,6,-7,1.0
11886,444,2017-04-07 11:26:12,2017-04-07,Delivered,20.52,21.26,41.78,5,-1,1.0
11887,1126,2017-09-11 20:17:31,2017-09-11,Delivered,94.08,19.55,113.63,8,-2,1.0
11888,2449,2017-11-23 08:20:57,2017-11-23,Delivered,23.48,13.23,36.71,6,-4,1.0
11889,2677,2017-08-01 16:01:59,2017-08-01,Delivered,89.52,13.8,103.32,7,-7,1.0
11890,112,2018-10-11 23:10:09,2018-10-11,Delivered,48.07,20.86,68.93,6,-1,1.0
11891,1415,2018-08-10 13:55:04,2018-08-10,Delivered,43.13,1.31,44.44,1,-7,1.0
11892,793,2016-12-23 15:39:46,2016-12-23,Delivered,67.51,11.39,78.9,5,-6,1.0
11893,504,2018-01-14 05:26:28,2018-01-14,Delivered,59.13,6.19,65.32,7,0,1.0
11894,172,2017-05-12 00:40:26,2017-05-12,Canceled,204.55,10.5,215.05,13,5,
11895,1615,2018-03-10 16:43:45,2018-03-10,Delivered,114.89,0.0,114.89,6,-4,1.0
11896,2003,2017-09-14 08:43:36,2017-09-14,Delivered,16.84,17.73,34.57,9,-1,1.0
11897,1594,2018-09-11 02:48:41,2018-09-11,Delivered,18.74,15.99,34.73,2,-3,1.0
11898,1106,2018-09-04 05:01:43,2018-09-04,Processing,62.83,21.54,84.37,8,-3,
11899,2314,2016-10-17 19:31:55,2016-10-17,Delivered,28.25,10.44,38.69,9,2,0.0
11900,1957,2016-11-26 19:26:38,2016-11-26,Delivered,48.43,15.11,63.54,5,-5,1.0
11901,2726,2016-09-21 15:26:05,2016-09-21,Canceled,54.94,17.84,72.78,4,-8,
11902,1042,2018-05-10 14:59:06,2018-05-10,Delivered,90.55,1.62,92.17,5,-3,1.0
11903,717,2017-02-27 17:19:12,2017-02-27,Delivered,60.17,11.89,72.06,9,0,1.0
11904,1368,2018-03-16 20:15:19,2018-03-16,Delivered,45.23,14.86,60.09,10,3,0.0
11905,1521,2017-05-18 20:47:53,2017-05-18,Delivered,78.35,2.05,80.4,10,-1,1.0
11906,1374,2017-04-28 21:02:08,2017-04-28,Delivered,50.94,13.84,64.78,11,7,0.0
11907,2498,2017-12-15 00:21:05,2017-12-15,Delivered,67.05,12.35,79.4,3,-3,1.0
11908,137,2018-04-25 02:40:41,2018-04-25,Delivered,15.36,16.58,31.94,1,-8,1.0
11909,1584,2017-11-15 21:41:55,2017-11-15,Delivered,80.92,18.15,99.07,1,-5,1.0
11910,1291,2017-11-22 09:03:35,2017-11-22,Delivered,107.99,9.08,117.07,5,1,0.0
11911,633,2018-03-27 09:15:51,2018-03-27,Delivered,32.19,10.54,42.73,3,-7,1.0
11912,1924,2017-01-14 11:04:29,2017-01-14,Delivered,76.34,5.62,81.96,7,2,0.0
11913,2404,2017-12-05 15:19:44,2017-12-05,Delivered,27.8,13.88,41.68,9,1,0.0
11914,1639,2017-04-12 21:02:35,2017-04-12,Canceled,25.38,6.15,31.53,12,10,
11915,255,2017-01-01 17:18:55,2017-01-01,Delivered,105.0,10.21,115.21,10,-1,1.0
11916,226,2017-05-15 19:22:09,2017-05-15,Delivered,155.84,21.6,177.44,5,1,0.0
11917,1265,2017-01-30 16:41:49,2017-01-30,Delivered,50.94,9.45,60.39,10,2,0.0
11918,2005,2017-05-11 16:50:29,2017-05-11,Delivered,46.29,11.08,57.37,10,5,0.0
11919,941,2016-09-22 04:35:27,2016-09-22,Processing,45.41,10.48,55.89,7,-3,
11920,927,2018-04-03 22:34:14,2018-04-03,Delivered,49.98,10.04,60.02,2,-8,1.0
11921,2581,2017-05-31 06:52:08,2017-05-31,Delivered,85.33,7.22,92.55,3,-6,1.0
11922,44,2018-04-06 07:01:46,2018-04-06,Processing,33.75,0.0,33.75,6,-1,
11923,240,2018-05-30 17:57:11,2018-05-30,Delivered,84.95,6.15,91.1,8,1,0.0
11924,467,2016-11-03 03:00:27,2016-11-03,Delivered,65.75,0.0,65.75,7,-5,1.0
11925,2951,2017-10-03 20:17:04,2017-10-03,Delivered,39.37,19.07,58.44,4,-6,1.0
11926,1493,2017-07-23 03:40:12,2017-07-23,Delivered,58.5,3.04,61.54,2,-6,1.0
11927,475,2017-06-01 23:03:48,2017-06-01,Delivered,67.17,5.46,72.63,7,-4,1.0
11928,932,2018-05-20 13:06:33,2018-05-20,Delivered,21.13,10.35,31.48,6,-2,1.0
11929,2909,2016-10-26 08:55:17,2016-10-26,Processing,45.97,25.19,71.16,4,-3,
11930,2084,2017-05-01 17:38:45,2017-05-01,Delivered,35.56,11.44,47.0,7,-3,1.0
11931,672,2018-05-11 01:34:06,2018-05-11,Delivered,231.14,11.43,242.57,6,-1,1.0
11932,722,2017-07-06 02:04:37,2017-07-06,Delivered,54.18,0.0,54.18,10,2,0.0
11933,225,2016-10-31 19:06:51,2016-10-31,Delivered,49.29,25.88,75.17,5,1,0.0
11934,2319,2017-01-16 02:38:48,2017-01-16,Delivered,86.02,18.37,104.39,13,4,0.0
11935,413,2017-04-25 00:46:15,2017-04-25,Delivered,107.68,12.37,120.05,10,1,0.0
11936,860,2017-03-14 19:06:44,2017-03-14,Delivered,17.95,18.51,36.46,4,1,0.0
11937,1046,2018-02-03 01:07:46,2018-02-03,Delivered,48.51,0.0,48.51,9,3,0.0
11938,1863,2017-01-14 11:47:11,2017-01-14,Delivered,62.67,18.97,81.64,6,3,0.0
11939,1819,2018-04-17 16:53:16,2018-04-17,Delivered,43.22,2.81,46.03,11,3,0.0
11940,2398,2017-05-02 20:26:39,2017-05-02,Canceled,30.4,9.0,39.4,11,5,
11941,892,2016-10-26 23:02:56,2016-10-26,Delivered,14.68,18.79,33.47,5,1,0.0
11942,1157,2016-09-12 17:44:29,2016-09-12,Canceled,129.85,28.46,158.31,6,-1,
11943,1166,2017-12-17 16:31:24,2017-12-17,Canceled,47.98,13.75,61.73,9,3,
11944,141,2018-03-26 00:17:18,2018-03-26,Delivered,121.81,25.32,147.13,9,1,0.0
11945,2213,2016-12-19 00:12:03,2016-12-19,Delivered,105.75,16.9,122.65,5,-8,1.0
11946,1607,2017-04-30 20:48:27,2017-04-30,Delivered,12.19,8.77,20.96,8,-3,1.0
11947,1428,2018-04-12 08:18:57,2018-04-12,Delivered,40.04,13.93,53.97,10,-2,1.0
11948,2987,2018-07-06 19:36:05,2018-07-06,Delivered,88.4,23.56,111.96,6,-1,1.0
11949,537,2018-03-22 04:13:48,2018-03-22,Delivered,51.0,2.28,53.28,8,0,1.0
11950,2907,2017-12-25 11:12:26,2017-12-25,Delivered,18.74,11.48,30.22,6,-3,1.0
11951,2042,2018-04-05 05:57:51,2018-04-05,Delivered,101.52,22.55,124.07,2,-7,1.0
11952,664,2017-04-21 14:12:36,2017-04-21,Delivered,10.38,10.04,20.42,9,4,0.0
11953,2036,2016-10-23 06:49:49,2016-10-23,Delivered,30.5,12.0,42.5,10,0,1.0
11954,2268,2017-11-14 03:18:15,2017-11-14,Canceled,36.22,5.76,41.98,6,-2,
11955,1088,2017-11-10 10:27:28,2017-11-10,Delivered,57.57,17.39,74.96,8,-6,1.0
11956,1035,2018-05-17 21:52:32,2018-05-17,Delivered,105.54,12.14,117.68,5,-5,1.0
11957,2506,2017-03-09 04:14:31,2017-03-09,Delivered,157.6,23.93,181.53,8,-2,1.0
11958,481,2018-07-23 05:34:13,2018-07-23,Delivered,51.83,3.83,55.66,7,3,0.0
11959,41,2017-09-22 06:13:44,2017-09-22,Delivered,57.42,7.21,64.63,7,4,0.0
11960,1998,2017-08-11 18:28:51,2017-08-11,Canceled,168.67,21.58,190.25,11,7,
11961,2720,2018-10-08 19:33:33,2018-10-08,Delivered,71.39,19.55,90.94,4,-2,1.0
11962,1503,2017-10-29 03:08:20,2017-10-29,Delivered,193.43,5.35,198.78,8,2,0.0
11963,405,2016-11-12 22:27:12,2016-11-12,Delivered,78.84,27.2,106.04,11,1,0.0
11964,1618,2017-03-19 02:18:26,2017-03-19,Delivered,107.43,18.43,125.86,8,-1,1.0
11965,756,2017-12-07 04:51:11,2017-12-07,Delivered,11.98,15.1,27.08,7,-4,1.0
11966,2483,2017-03-01 00:22:04,2017-03-01,Delivered,62.08,7.96,70.04,6,-1,1.0
11967,1837,2017-01-09 13:04:16,2017-01-09,Delivered,145.61,17.45,163.06,4,-7,1.0
11968,1010,2017-04-21 08:17:02,2017-04-21,Delivered,17.55,20.28,37.83,9,1,0.0
11969,1874,2017-10-03 06:27:53,2017-10-03,Delivered,49.02,8.89,57.91,9,1,0.0
11970,2002,2016-11-14 16:43:52,2016-11-14,Delivered,97.29,0.0,97.29,1,-10,1.0
11971,2037,2017-10-11 15:44:22,2017-10-11,Delivered,79.78,25.17,104.95,5,-6,1.0
11972,1099,2018-03-20 03:18:19,2018-03-20,Delivered,103.49,20.3,123.79,10,2,0.0
11973,1712,2017-08-22 15:53:56,2017-08-22,Delivered,141.17,13.14,154.31,6,-4,1.0
11974,129,2018-02-22 12:18:01,2018-02-22,Delivered,167.51,4.46,171.97,7,-2,1.0
11975,1211,2018-01-11 10:08:49,2018-01-11,Delivered,97.69,17.61,115.3,4,-8,1.0
11976,1135,2017-09-22 14:49:34,2017-09-22,Delivered,25.73,10.79,36.52,4,-1,1.0
11977,1605,2018-09-27 01:13:40,2018-09-27,Delivered,100.75,5.25,106.0,7,0,1.0
11978,2851,2017-12-20 20:05:00,2017-12-20,Canceled,48.27,1.88,50.15,6,-4,
11979,2861,2018-05-19 10:25:03,2018-05-19,Delivered,62.64,17.46,80.1,11,1,0.0
11980,1450,2018-01-12 09:18:34,2018-01-12,Delivered,67.48,19.43,86.91,12,0,1.0
11981,1939,2018-09-14 22:31:52,2018-09-14,Delivered,154.71,23.14,177.85,6,0,1.0
11982,325,2017-08-03 07:06:15,2017-08-03,Delivered,121.18,13.35,134.53,7,2,0.0
11983,1447,2017-01-28 10:43:53,2017-01-28,Delivered,21.18,12.93,34.11,4,-7,1.0
11984,2064,2017-01-22 08:52:10,2017-01-22,Delivered,68.38,15.11,83.49,13,8,0.0
11985,2049,2018-10-11 18:23:29,2018-10-11,Delivered,55.44,13.41,68.85,11,5,0.0
11986,2891,2018-05-14 06:52:03,2018-05-14,Delivered,56.28,8.46,64.74,11,1,0.0
11987,1399,2017-04-27 21:23:54,2017-04-27,Delivered,74.98,5.29,80.27,7,3,0.0
11988,2724,2017-08-15 23:26:32,2017-08-15,Delivered,82.31,11.77,94.08,9,1,0.0
11989,2937,2016-09-30 09:50:29,2016-09-30,Delivered,17.36,21.79,39.15,4,-3,1.0
11990,1716,2018-09-10 16:30:38,2018-09-10,Delivered,22.0,16.29,38.29,11,3,0.0
11991,275,2017-08-07 05:03:07,2017-08-07,Processing,96.33,7.81,104.14,4,-8,
11992,1129,2017-06-28 07:08:39,2017-06-28,Processing,141.25,11.47,152.72,9,2,
11993,2295,2017-03-13 07:26:50,2017-03-13,Delivered,59.24,10.01,69.25,8,-2,1.0
11994,1743,2016-11-06 14:20:02,2016-11-06,Delivered,46.35,15.63,61.98,9,-2,1.0
11995,2809,2018-04-16 02:51:37,2018-04-16,Delivered,54.92,13.54,68.46,12,4,0.0
11996,2448,2017-02-23 05:58:28,2017-02-23,Canceled,91.27,16.11,107.38,7,2,
11997,190,2016-11-10 04:56:06,2016-11-10,Delivered,79.33,13.74,93.07,9,3,0.0
11998,2584,2018-09-30 09:38:47,2018-09-30,Delivered,122.4,7.06,129.46,7,-1,1.0
11999,1073,2017-11-01 14:33:20,2017-11-01,Delivered,12.26,18.38,30.64,8,5,0.0
12000,2457,2016-11-02 14:53:44,2016-11-02,Delivered,103.04,23.27,126.31,6,-2,1.0
12001,1524,2017-04-15 16:53:13,2017-04-15,Delivered,123.11,9.27,132.38,8,-4,1.0
12002,1367,2017-11-05 22:51:35,2017-11-05,Delivered,40.81,6.5,47.31,6,1,0.0
12003,218,2017-02-10 19:18:48,2017-02-10,Canceled,21.27,14.74,36.01,6,-2,
12004,357,2018-10-09 07:04:34,2018-10-09,Delivered,100.51,20.83,121.34,8,-1,1.0
12005,1786,2018-07-12 20:50:56,2018-07-12,Delivered,60.89,13.69,74.58,6,-9,1.0
12006,1708,2018-07-20 15:40:05,2018-07-20,Delivered,77.09,15.66,92.75,6,-5,1.0
12007,1665,2017-10-07 11:39:11,2017-10-07,Delivered,156.53,2.25,158.78,13,11,0.0
12008,470,2018-10-07 23:28:30,2018-10-07,Delivered,82.24,8.69,90.93,8,0,1.0
12009,1530,2017-05-13 13:38:52,2017-05-13,Delivered,8.0,16.49,24.49,4,-3,1.0
12010,183,2017-11-07 07:18:25,2017-11-07,Processing,48.83,6.41,55.24,5,-4,
12011,433,2018-04-03 17:58:45,2018-04-03,Delivered,204.57,11.36,215.93,11,4,0.0
12012,1497,2017-09-29 13:17:14,2017-09-29,Delivered,90.25,11.46,101.71,11,7,0.0
12013,1851,2018-06-25 12:23:24,2018-06-25,Delivered,140.06,7.21,147.27,11,4,0.0
12014,1967,2016-11-23 06:50:46,2016-11-23,Delivered,59.66,15.37,75.03,11,2,0.0
12015,2946,2017-08-11 17:36:49,2017-08-11,Delivered,79.71,16.52,96.23,8,1,0.0
12016,2563,2018-06-07 12:24:40,2018-06-07,Delivered,37.5,20.01,57.51,6,2,0.0
12017,1140,2017-01-22 18:45:55,2017-01-22,Canceled,22.3,16.99,39.29,9,1,
12018,2349,2017-06-28 15:09:02,2017-06-28,Delivered,54.14,8.2,62.34,5,0,1.0
12019,287,2018-10-12 14:57:15,2018-10-12,Delivered,52.33,15.33,67.66,8,-1,1.0
12020,2572,2017-12-22 06:05:29,2017-12-22,Delivered,24.6,12.97,37.57,10,5,0.0
12021,1160,2017-06-08 11:43:38,2017-06-08,Delivered,80.42,17.66,98.08,7,1,0.0
12022,2281,2017-06-11 16:49:33,2017-06-11,Delivered,35.75,20.81,56.56,5,-9,1.0
12023,2912,2017-02-09 20:31:01,2017-02-09,Delivered,81.44,5.21,86.65,6,-3,1.0
12024,2110,2018-03-25 23:57:34,2018-03-25,Canceled,16.29,12.59,28.88,9,3,
12025,2761,2016-11-22 20:35:24,2016-11-22,Canceled,39.43,16.91,56.34,11,4,
12026,31,2017-02-11 20:12:54,2017-02-11,Delivered,278.44,12.09,290.53,13,7,0.0
12027,512,2016-12-08 17:44:17,2016-12-08,Delivered,21.16,17.76,38.92,3,-5,1.0
12028,1879,2018-04-09 17:26:47,2018-04-09,Delivered,56.91,1.09,58.0,5,-5,1.0
12029,1622,2018-09-02 23:19:41,2018-09-02,Delivered,48.88,8.97,57.85,7,-3,1.0
12030,362,2016-11-10 09:23:37,2016-11-10,Delivered,152.83,18.22,171.05,6,-3,1.0
12031,2156,2018-09-05 18:26:38,2018-09-05,Delivered,29.75,6.32,36.07,14,7,0.0
12032,177,2018-08-13 08:14:17,2018-08-13,Delivered,111.68,13.04,124.72,5,2,0.0
12033,2973,2017-10-01 15:10:23,2017-10-01,Delivered,53.0,5.5,58.5,9,0,1.0
12034,470,2016-10-02 15:06:42,2016-10-02,Delivered,136.88,21.36,158.24,7,2,0.0
12035,1337,2018-02-21 00:29:37,2018-02-21,Delivered,86.73,4.72,91.45,5,-5,1.0
12036,2470,2017-10-14 12:50:53,2017-10-14,Delivered,97.16,11.33,108.49,8,-1,1.0
12037,1543,2018-06-09 15:09:58,2018-06-09,Delivered,58.33,12.48,70.81,6,-3,1.0
12038,2232,2017-04-20 00:03:06,2017-04-20,Delivered,8.0,11.79,19.79,10,2,0.0
12039,2111,2017-11-08 21:53:51,2017-11-08,Delivered,75.61,9.96,85.57,9,-1,1.0
12040,2847,2018-07-25 09:36:15,2018-07-25,Delivered,184.65,14.46,199.11,5,1,0.0
12041,1392,2018-02-01 13:50:10,2018-02-01,Delivered,179.74,13.67,193.41,7,-3,1.0
12042,2937,2018-01-16 13:44:43,2018-01-16,Delivered,81.72,10.28,92.0,3,0,1.0
12043,1551,2018-09-21 11:18:02,2018-09-21,Delivered,51.36,6.93,58.29,13,4,0.0
12044,2680,2017-09-17 10:35:37,2017-09-17,Delivered,52.24,11.59,63.83,10,1,0.0
